price,address,bds,ba,sqft,image
"$435,000","5286 Waterford Dr, Dunwoody, GA 30338",4,3,"1,941",https://photos.zillowstatic.com/p_e/IS7yl5v8yj5kmk0000000000.jpg
"$213,000","3447 Ashwood Ln, Atlanta, GA 30341",3,3,"1,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$110,000","1139 Mainstreet Valley Dr, Stone Mountain, GA 30088",3,2,"1,140","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$915,000","2362 Colonial Dr NE, Brookhaven, GA 30319",5,5,"3,317","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$399,000","1069 Woodbridge Holw NE, Atlanta, GA 30306",3,3,"1,666","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$682,700","437 S Howard St, Atlanta, GA 30317",5,5,"4,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$357,000","1975 Mcafee Pl, Decatur, GA 30032",3,3,864,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$203,500","927 Redan Trce, Stone Mountain, GA 30088",4,3,"2,051","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","1608 Briarcliff Rd NE, Atlanta, GA 30306",2,2,"1,064","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$352,000","2346 Tanglewood Cir NE, Atlanta, GA 30345",3,2,"1,325","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","1172 Haven Brook Ln NE, Brookhaven, GA 30319",2,3,"1,235","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$363,000","5334 Brooke Ridge Dr, Atlanta, GA 30338",2,2,"1,681","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$154,000","1476 Thompson Pl, Decatur, GA 30032",3,2,"1,265","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","3749 Boulder Forest Ln, Ellenwood, GA 30294",5,3,"3,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$363,650","4993 Lynnonhall Ct, Lithonia, GA 30038",5,3,"2,658","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$145,000","5461 Brisbane Ct, Lithonia, GA 30038",3,2,"1,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$363,650","4993 Lynnonhall Ct #17, Lithonia, GA 30038",5,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$80,000","1159 Key Rd SE, Atlanta, GA 30316",2,1,816,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$208,000","4145 Donna Way, Lithonia, GA 30038",3,3,"1,848","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$298,445","3220 Cedar Crest Way, Decatur, GA 30034",5,3,"2,511","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$152,800","4090 Depauw Way, Decatur, GA 30034",3,2,"1,560","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$450,000","118 Roseclair Dr SE, Atlanta, GA 30317",3,3,"1,797","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$160,000","2949 Toney Dr, Decatur, GA 30032",5,2,"1,682","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$167,250","2039 Marco Dr, Decatur, GA 30032",2,1,850,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","794 Flat Shoals Ave SE, Atlanta, GA 30316",3,2,"1,960","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$277,500","1850 Cotillion Dr UNIT 4316, Dunwoody, GA 30338",3,2,"1,418","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$385,000","3049 Nottaway Ct, Atlanta, GA 30341",4,3,"2,484","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$116,000","5812 Wind Gate Ln, Lithonia, GA 30058",3,3,"1,372","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","5687 Redan Cir, Lithonia, GA 30088",3,2,"1,447",N/A
"$490,000","1429 Bubbling Creek Rd NE, Brookhaven, GA 30319",4,2,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$118,000","1226 Tyne Way, Stone Mountain, GA 30088",4,3,"1,946","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$620,000","4490 Candler Lake East NE, Brookhaven, GA 30319",3,2,"3,445","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","1978 Willa Way, Decatur, GA 30032",3,2,"1,248",https://photos.zillowstatic.com/p_e/ISrxqs2xulepan1000000000.jpg
$1.80M,"1040 Farm Brook Ln NE, Brookhaven, GA 30319",6,8,"9,114",https://photos.zillowstatic.com/p_e/ISbtoj9cmngkp50000000000.jpg
"$695,000","1972 Park Chase Ln NE, Atlanta, GA 30324",5,5,"3,468",https://photos.zillowstatic.com/p_e/IS3btovxzeyhql1000000000.jpg
"$333,000","590 Parker Ave, Decatur, GA 30032",3,2,"1,700",https://photos.zillowstatic.com/p_e/IS7ui4xdnn2yvf1000000000.jpg
"$340,000","3453 Heritage Ests, Lithonia, GA 30038",5,4,"3,987",https://photos.zillowstatic.com/p_e/ISjnhst2jor6i50000000000.jpg
$1.23M,"1554 Milowyn Pl NE, Brookhaven, GA 30319",6,5,"4,250",https://photos.zillowstatic.com/p_e/ISzrvetuz9v6p01000000000.jpg
"$269,000","1869 Ridgeland Dr, Decatur, GA 30032",2,1,"1,253",https://photos.zillowstatic.com/p_e/ISnio99w78q4fb0000000000.jpg
"$569,000","1591 Buckline Way, Atlanta, GA 30338",7,4,"3,299",https://photos.zillowstatic.com/p_e/ISnedy1hk9r2vw0000000000.jpg
"$471,535","3162 Quinn Pl #82, Atlanta, GA 30341",4,4,"2,404",https://photos.zillowstatic.com/p_e/ISv0ofix2jzkt81000000000.jpg
"$330,000","838 Tanner Dr, Clarkston, GA 30079",3,3,"1,694","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$219,900","3324 Sweet Maple Walk, Lithonia, GA 30038",3,3,"1,869","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$120,000","4062 Bouldercrest Rd, Ellenwood, GA 30294",3,2,"1,337","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$189,000","2908 River Ridge Hl, Decatur, GA 30034",4,3,"1,752","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","6255 Klondike River Rd, Lithonia, GA 30038",3,2,"1,356","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$37,000","3861 Rockey Valley Dr, Conley, GA 30288",3,2,"1,554",N/A
"$249,000","1789 Vicki Ln SE, Atlanta, GA 30316",3,2,"1,648","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$239,000","3863 Brookgreen Point, Decatur, GA 30034",4,3,"2,871","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$203,000","3277 Clifton Farm Dr, Decatur, GA 30034",4,3,"2,130","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$417,000","1335 Church St UNIT C6, Decatur, GA 30030",3,3.5,"1,856","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$859,000","227 Winnona Dr, Decatur, GA 30030",5,4,"3,216","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$130,000","451 Dixie Lee Ln, Stone Mountain, GA 30083",3,2,"1,248","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$650,000","1230 Church St, Decatur, GA 30030",4,4,"2,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$471,535","3162 Quinn Pl, Chamblee, GA 30341",4,4,"2,404","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,000","1850 Cotillion Dr UNIT 3420, Dunwoody, GA 30338",2,2,"1,432",N/A
"$300,000","4183 Scyler Way, Tucker, GA 30084",5,3,"2,506","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$189,900","2281 Dillard Xing, Tucker, GA 30084",2,3,"1,582","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$234,500","1468 Briarwood Rd NE, Atlanta, GA 30319",2,2,"1,392",N/A
"$522,500","1757 Ridgecrest Ct NE, Atlanta, GA 30307",3,2,"1,554","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$420,000","4622 Kings Down Rd, Atlanta, GA 30338",5,4,"3,158","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$247,000","1381 Chalmette Dr NE, Atlanta, GA 30306",2,2,"1,256","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$615,000","286 Rockyford Rd NE, Atlanta, GA 30317",3,3,"1,872","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$417,000","1335 Church St, Decatur, GA 30030",3,3.5,"1,856",N/A
"$120,000","906 Dunbar Dr, Atlanta, GA 30338",1,1,600,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","522 Clubhouse Dr, Pine Lake, GA 30072",2,2,"1,070","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","5384 Ridge Forest Dr, Stone Mountain, GA 30083",3,2,"1,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$398,750","1121 Capital Club Cir NE, Brookhaven, GA 30319",2,2,"1,490","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$624,900","1764 Timberland Rd NE, Atlanta, GA 30345",4,3,"2,255","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","759 Dunleith Ct, Stone Mountain, GA 30083",3,2,"1,417","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$149,900","4633 Grand Central Pkwy, Decatur, GA 30035",2,3,"1,472","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$555,000","1092 Haven Glen Ln NE, Brookhaven, GA 30319",3,3,"2,031","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$406,500","387 Pratt Dr SE UNIT 607, Atlanta, GA 30315",2,2,"1,710",https://photos.zillowstatic.com/p_e/IS3r98akoopx7s0000000000.jpg
"$150,000","3688 Salem Trl, Lithonia, GA 30038",3,3,"1,968",https://photos.zillowstatic.com/p_e/ISz3dgngicubo70000000000.jpg
"$510,000","703 Densley Dr, Decatur, GA 30033",3,3,"1,890",https://photos.zillowstatic.com/p_e/ISzbrskkepjddu1000000000.jpg
"$575,000","32 Mayson Ave NE, Atlanta, GA 30317",4,4,11,https://photos.zillowstatic.com/p_e/ISfw17criqewr80000000000.jpg
"$249,900","2107 Barberrie Ln, Decatur, GA 30032",2,2,"1,040",https://photos.zillowstatic.com/p_e/ISnmv1j9n8zgbs1000000000.jpg
"$850,000","413 Sutherland Pl NE, Atlanta, GA 30307",4,4,"2,766",https://photos.zillowstatic.com/p_e/IS3voa57s4z51a0000000000.jpg
"$415,000","1825 Dresden Dr NE, Brookhaven, GA 30319",3,2,"1,600",N/A
"$385,000","2417 Mill Ridge Trl, Atlanta, GA 30345",3,3,"2,198",https://photos.zillowstatic.com/p_e/ISbhvgy2xzb4wd1000000000.jpg
"$400,000","2955 Surrey Ln, Atlanta, GA 30341",3,1,"1,202",https://photos.zillowstatic.com/p_e/ISzvyn5i0dqprn1000000000.jpg
"$90,000","6526 Charter Way, Lithonia, GA 30058",3,3,"1,536","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","45 Clay St NE, Atlanta, GA 30317",2,1,"1,096","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$655,000","1280 Stillwood Dr NE, Atlanta, GA 30306",1,1,900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$198,000","1086 N Village Dr, Decatur, GA 30032",3,3,"1,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$355,000","1232 Vista Valley Dr NE, Atlanta, GA 30329",3,2,"1,592","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$144,000","1022 Sly Fox Ct, Stone Mountain, GA 30088",3,3,"1,636","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$708,000","2284 Oakview Rd NE, Atlanta, GA 30317",4,3,"3,165","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$508,280","2423 Skyland Way NE, Brookhaven, GA 30319",4,4,"2,524","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,000","1971 Farris Dr, Decatur, GA 30032",3,2,"1,522",N/A
"$368,000","1833 Lomita Rd SE, Atlanta, GA 30316",3,2,"1,518","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","2573 E Tupelo St SE, Atlanta, GA 30317",3,2,"1,223","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$359,900","3487 Summitridge Dr, Doraville, GA 30340",3,3,"2,032","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$110,000","5699 Windfall Ln #11, Lithonia, GA 30058",2,3,--,N/A
"$369,000","1632 Brockett Rd, Tucker, GA 30084",4,3,"2,360","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$446,000","116 Knob Hills Cir, Decatur, GA 30030",3,4,"2,165","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$610,012","2355 Brissett Lane, Brookhaven, GA 30319",3,4,"2,500",N/A
"$141,000","871 Ashwood Xing, Stone Mountain, GA 30088",3,3,"1,566","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,000","3090 Quantum Ln, Chamblee, GA 30341",--,--,--,N/A
"$383,000","1883 Bruce Rd NE, Atlanta, GA 30329",3,2,"1,570","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$364,500","1661 La France St NE, Atlanta, GA 30307",2,3,"1,680","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$170,000","2573 Rainmaker Dr, Decatur, GA 30034",4,2,"2,098","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","2960 Deleher Ct SE, Atlanta, GA 30316",3,2,"1,178","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$120,000","1761 Soapstone Ct, Decatur, GA 30034",3,3,"1,364","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$879,900","290 Heritage Ln SE #11, Atlanta, GA 30316",4,5,"3,390","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","7070 Creststone Way, Lithonia, GA 30038",3,3,"1,490","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","3340 Sweet Maple Walk, Lithonia, GA 30038",3,3,"1,992","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$228,500","4169 Klondike Rd, Lithonia, GA 30038",2,1,"1,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$228,500","4167 Klondike Rd, Lithonia, GA 30038",4,2,"1,439","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$122,000","3969 Waldrop Hills Dr, Decatur, GA 30034",3,2,"1,192","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$82,000","7125 Rhodes St, Lithonia, GA 30058",3,2,"1,056","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$152,000","4442 Jackam Ridge Ct, Lithonia, GA 30038",3,2,"1,430","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","2886 Horse Shoe Dr SE, Atlanta, GA 30316",3,2,"1,336",https://photos.zillowstatic.com/p_e/ISz7onvhsq72lo0000000000.jpg
"$300,000","1726 Boulder Walk Ln SE, Atlanta, GA 30316",3,3,"2,087",https://photos.zillowstatic.com/p_e/IS7ey9v2qs2inv0000000000.jpg
"$376,500","3606 Dogwood Pass, Lithonia, GA 30038",--,0.5,"1,869",N/A
"$423,000","1413 Orange Blossom Ter SE, Atlanta, GA 30316",3,2.5,"1,814",https://photos.zillowstatic.com/p_e/ISror1dj13gx43.jpg
"$248,200","2238 Winfield Ave SE, Decatur, GA 30032",2,2,960,https://photos.zillowstatic.com/p_e/IS3vw8pr6pr65l0000000000.jpg
"$193,000","6294 Austin Park, Lithonia, GA 30058",4,4,"2,390",https://photos.zillowstatic.com/p_e/IS33bt8e2wfr9m0000000000.jpg
"$116,500","2373 Cove Rd, Lithonia, GA 30058",2,2,"1,296",https://photos.zillowstatic.com/p_e/IS7uu95ts6x4vt0000000000.jpg
"$970,000","145 Candler Dr, Decatur, GA 30030",5,5,"3,728",N/A
"$338,000","3218 Creole Ln, Decatur, GA 30032",3,4,"2,250",https://photos.zillowstatic.com/p_e/ISjr8wlhjpznh30000000000.jpg
"$191,000","1088 Chapman Cir, Stone Mountain, GA 30088",3,3,"1,816","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$463,000","4752 Village North Ct, Dunwoody, GA 30338",4,3,"2,366","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","504 Dancing Fox Rd, Decatur, GA 30032",3,3,"1,766",N/A
$1.71M,"814 Lullwater Rd NE, Atlanta, GA 30307",5,5,"6,012","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$508,280","2433 Skyland Dr NE, Brookhaven, GA 30319",4,4,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$100,000","6179 Dana Ct, Lithonia, GA 30058",3,3,"1,544","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$718,000","66 Hudson Pl SE, Atlanta, GA 30317",4,3,"2,848","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$25,000","2279 Brockett Rd, Tucker, GA 30084",--,1,625,N/A
"$297,500","4144 D Youville Trce, Chamblee, GA 30341",2,3,"2,040","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$297,000","1830 Rue De Montreal, Tucker, GA 30084",3,3,"2,150","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$238,300","4226 D Youville Trce #4226, Atlanta, GA 30341",2,3,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$97,000","6235 Creekford Ln, Lithonia, GA 30058",3,2.5,"1,344","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$556,000","1954 Royal Ct, Chamblee, GA 30341",4,3,"2,562","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$405,000","2457 Sunset Dr NE, Atlanta, GA 30345",4,3,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","3981 Central Dr, Clarkston, GA 30021",4,4,"2,292",N/A
"$68,000","438 Prince Of Wales, Stone Mountain, GA 30083",1,1,784,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$408,500","1467 Woodbine Ave SE, Atlanta, GA 30317",3,2,"1,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,000","3090 Quantum Ln #45, Chamblee, GA 30341",2,3,"1,343","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$460,000","995 Emory Parc Pl, Decatur, GA 30033",3,4,"3,275","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$2,100","518 Woodbridge Hollow Ct NE, Atlanta, GA 30306",2,2.5,"1,542","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$365,000","4395 Chateau Ct, Atlanta, GA 30338",3,3,"2,218","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$463,000","1396 Bubbling Creek Rd NE, Brookhaven, GA 30319",4,3,"1,985","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$95,000","908 Sheppard Rd, Stone Mountain, GA 30083",3,2,"1,052",N/A
"$669,000","2814 Arbor Springs Trce, Tucker, GA 30084",6,5,"4,336","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","2539 Riverglenn Cir, Dunwoody, GA 30338",4,3,"3,131",N/A
"$248,200","2238 Winfield Ave, Decatur, GA 30032",2,2,960,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","2218 Triple Crown Ln, Lithonia, GA 30058",3,3,"1,631","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$286,500","4633 Stone Ln, Stone Mountain, GA 30083",6,4,"4,161","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$110,000","5699 Windfall Ln, Lithonia, GA 30058",2,3,"1,372",N/A
"$345,000","1480 Edinburgh Dr, Tucker, GA 30084",3,2,"1,486","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$164,500","4734 Winters Chapel Rd, Dunwoody, GA 30360",2,2.5,"1,280","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","1480 Edinburgh Dr, Tucker, GA 30084",3,2,"1,486",https://photos.zillowstatic.com/p_e/ISjbc4m053j2ur1000000000.jpg
"$970,000","145 Candler Dr, Decatur, GA 30030",5,5,"3,728",N/A
"$164,500","4734 Winters Chapel Rd, Dunwoody, GA 30360",2,2.5,"1,280",https://photos.zillowstatic.com/p_e/ISb1baf6u4nbyz0000000000.jpg
